season,round,race_name,circuit,driver,team,grid,position,points,status,won,dnf,driver_avg_finish_last3,driver_circuit_win_rate,driver_dnf_rate,team_avg_points_last3,cumulative_points,driver_championship_pos,gap_to_leader,regulation_era,home_race
2018,4,Azerbaijan Grand Prix,baku,kevin_magnussen,Haas F1 Team,15,13.0,0.0,Finished,0,0,11.666666666666666,0.0,0.203125,3.6666666666666665,11.0,10.0,43.0,1,0
2018,5,Spanish Grand Prix,catalunya,kevin_magnussen,Haas F1 Team,7,6.0,8.0,+1 Lap,0,0,9.333333333333334,0.0,0.2,3.6666666666666665,19.0,12.0,59.0,1,0
2018,6,Monaco Grand Prix,monaco,kevin_magnussen,Haas F1 Team,19,13.0,0.0,Finished,0,0,9.666666666666666,0.0,0.19696969696969696,3.0,19.0,9.0,76.0,1,0
2018,7,Canadian Grand Prix,villeneuve,kevin_magnussen,Haas F1 Team,11,13.0,0.0,+1 Lap,0,0,10.666666666666666,0.0,0.19402985074626866,2.6666666666666665,19.0,10.0,91.0,1,0
2018,8,French Grand Prix,ricard,kevin_magnussen,Haas F1 Team,9,6.0,8.0,Finished,0,0,10.666666666666666,,0.19117647058823528,2.6666666666666665,27.0,10.0,102.0,1,0
2018,9,Austrian Grand Prix,red_bull_ring,kevin_magnussen,Haas F1 Team,8,5.0,10.0,+1 Lap,0,0,10.666666666666666,0.0,0.18840579710144928,2.6666666666666665,37.0,10.0,118.0,1,0
2018,10,British Grand Prix,silverstone,kevin_magnussen,Haas F1 Team,7,9.0,2.0,Finished,0,0,8.0,0.0,0.18571428571428572,10.0,39.0,7.0,109.0,1,0
2018,11,German Grand Prix,hockenheimring,kevin_magnussen,Haas F1 Team,5,11.0,0.0,Finished,0,0,6.666666666666667,0.0,0.18309859154929578,10.666666666666666,39.0,9.0,132.0,1,0
2018,12,Hungarian Grand Prix,hungaroring,kevin_magnussen,Haas F1 Team,9,7.0,6.0,+1 Lap,0,0,8.333333333333334,0.0,0.18055555555555555,10.666666666666666,45.0,9.0,149.0,1,0
2018,13,Belgian Grand Prix,spa,kevin_magnussen,Haas F1 Team,9,8.0,4.0,Finished,0,0,9.0,0.0,0.1780821917808219,5.666666666666667,49.0,8.0,168.0,1,0
2018,14,Italian Grand Prix,monza,kevin_magnussen,Haas F1 Team,11,16.0,0.0,+1 Lap,0,0,8.666666666666666,0.0,0.17567567567567569,8.333333333333334,49.0,8.0,182.0,1,0
2018,15,Singapore Grand Prix,marina_bay,kevin_magnussen,Haas F1 Team,16,18.0,0.0,+2 Laps,0,0,10.333333333333334,0.0,0.17333333333333334,5.666666666666667,49.0,8.0,207.0,1,0
2018,16,Russian Grand Prix,sochi,kevin_magnussen,Haas F1 Team,5,8.0,4.0,+1 Lap,0,0,14.0,0.0,0.17105263157894737,3.3333333333333335,53.0,9.0,232.0,1,0
2018,17,Japanese Grand Prix,suzuka,kevin_magnussen,Haas F1 Team,12,20.0,0.0,Collision damage,0,1,14.0,0.0,0.16883116883116883,1.3333333333333333,53.0,7.0,253.0,1,0
2018,18,United States Grand Prix,americas,kevin_magnussen,Haas F1 Team,12,20.0,0.0,Disqualified,0,1,15.333333333333334,0.0,0.1794871794871795,2.6666666666666665,53.0,7.0,278.0,1,0
2018,19,Mexican Grand Prix,rodriguez,kevin_magnussen,Haas F1 Team,16,15.0,0.0,+2 Laps,0,0,16.0,0.0,0.189873417721519,2.6666666666666665,53.0,9.0,293.0,1,0
2018,20,Brazilian Grand Prix,interlagos,kevin_magnussen,Haas F1 Team,10,9.0,2.0,Finished,0,0,18.333333333333332,0.0,0.1875,1.3333333333333333,55.0,9.0,305.0,1,0
2018,21,Abu Dhabi Grand Prix,yas_marina,kevin_magnussen,Haas F1 Team,13,10.0,1.0,+1 Lap,0,0,14.666666666666666,0.0,0.18518518518518517,2.0,56.0,9.0,328.0,1,0
2019,1,Australian Grand Prix,albert_park,kevin_magnussen,Haas F1 Team,7,6.0,8.0,Finished,0,0,11.333333333333334,0.0,0.18292682926829268,3.0,8.0,9.0,352.0,1,0
2019,2,Bahrain Grand Prix,bahrain,kevin_magnussen,Haas F1 Team,6,13.0,0.0,+1 Lap,0,0,8.333333333333334,0.0,0.18072289156626506,5.666666666666667,8.0,6.0,18.0,1,0
2019,3,Chinese Grand Prix,shanghai,kevin_magnussen,Haas F1 Team,9,13.0,0.0,+1 Lap,0,0,9.666666666666666,0.0,0.17857142857142858,3.6666666666666665,8.0,7.0,36.0,1,0
2019,4,Azerbaijan Grand Prix,baku,kevin_magnussen,Haas F1 Team,12,13.0,0.0,+1 Lap,0,0,10.666666666666666,0.0,0.17647058823529413,2.6666666666666665,8.0,8.0,60.0,1,0
2019,5,Spanish Grand Prix,catalunya,kevin_magnussen,Haas F1 Team,8,7.0,6.0,Finished,0,0,13.0,0.0,0.1744186046511628,0.0,14.0,10.0,79.0,1,0
2019,6,Monaco Grand Prix,monaco,kevin_magnussen,Haas F1 Team,5,14.0,0.0,+1 Lap,0,0,11.0,0.0,0.1724137931034483,2.3333333333333335,14.0,7.0,98.0,1,0
2019,7,Canadian Grand Prix,villeneuve,kevin_magnussen,Haas F1 Team,0,17.0,0.0,+2 Laps,0,0,11.333333333333334,0.0,0.17045454545454544,2.6666666666666665,14.0,8.0,123.0,1,0
2019,8,French Grand Prix,ricard,kevin_magnussen,Haas F1 Team,15,17.0,0.0,+1 Lap,0,0,12.666666666666666,0.0,0.16853932584269662,2.6666666666666665,14.0,9.0,148.0,1,0
2019,9,Austrian Grand Prix,red_bull_ring,kevin_magnussen,Haas F1 Team,10,19.0,0.0,+2 Laps,0,0,16.0,0.0,0.16666666666666666,0.3333333333333333,14.0,11.0,173.0,1,0
2019,10,British Grand Prix,silverstone,kevin_magnussen,Haas F1 Team,16,20.0,0.0,Collision,0,1,17.666666666666668,0.0,0.16483516483516483,0.0,14.0,12.0,183.0,1,0
2019,11,German Grand Prix,hockenheimring,kevin_magnussen,Haas F1 Team,12,8.0,4.0,Finished,0,0,18.666666666666668,0.0,0.17391304347826086,0.0,18.0,12.0,209.0,1,0
2019,12,Hungarian Grand Prix,hungaroring,kevin_magnussen,Haas F1 Team,14,13.0,0.0,+1 Lap,0,0,15.666666666666666,0.0,0.17204301075268819,3.3333333333333335,18.0,12.0,207.0,1,0
2019,13,Belgian Grand Prix,spa,kevin_magnussen,Haas F1 Team,8,12.0,0.0,+1 Lap,0,0,13.666666666666666,0.0,0.1702127659574468,3.3333333333333335,18.0,12.0,232.0,1,0
2019,14,Italian Grand Prix,monza,kevin_magnussen,Haas F1 Team,11,20.0,0.0,Hydraulics,0,1,11.0,0.0,0.16842105263157894,3.3333333333333335,18.0,16.0,250.0,1,0
2019,15,Singapore Grand Prix,marina_bay,kevin_magnussen,Haas F1 Team,13,17.0,0.0,Finished,0,0,15.0,0.0,0.17708333333333334,0.0,18.0,16.0,266.0,1,0
2019,16,Russian Grand Prix,sochi,kevin_magnussen,Haas F1 Team,13,9.0,2.0,Finished,0,0,16.333333333333332,0.0,0.17525773195876287,0.0,20.0,16.0,278.0,1,0
2019,17,Japanese Grand Prix,suzuka,kevin_magnussen,Haas F1 Team,19,15.0,0.0,+1 Lap,0,0,15.333333333333334,0.0,0.17346938775510204,0.6666666666666666,20.0,15.0,302.0,1,0
2019,18,Mexican Grand Prix,rodriguez,kevin_magnussen,Haas F1 Team,17,15.0,0.0,+2 Laps,0,0,13.666666666666666,0.0,0.1717171717171717,0.6666666666666666,20.0,16.0,318.0,1,0
2019,19,United States Grand Prix,americas,kevin_magnussen,Haas F1 Team,12,18.0,0.0,Brakes,0,1,13.0,0.0,0.17,0.6666666666666666,20.0,16.0,343.0,1,0
2019,20,Brazilian Grand Prix,interlagos,kevin_magnussen,Haas F1 Team,9,11.0,0.0,Finished,0,0,16.0,0.0,0.1782178217821782,0.0,20.0,16.0,361.0,1,0
2019,21,Abu Dhabi Grand Prix,yas_marina,kevin_magnussen,Haas F1 Team,14,14.0,0.0,+1 Lap,0,0,14.666666666666666,0.0,0.17647058823529413,0.0,20.0,16.0,367.0,1,0
2020,1,Austrian Grand Prix,red_bull_ring,kevin_magnussen,Haas F1 Team,16,20.0,0.0,Brakes,0,1,14.333333333333334,0.0,0.17475728155339806,0.0,0.0,16.0,393.0,1,0
2020,2,Styrian Grand Prix,red_bull_ring,kevin_magnussen,Haas F1 Team,15,12.0,0.0,+1 Lap,0,0,15.0,0.0,0.18269230769230768,0.0,0.0,11.0,25.0,1,0
2020,3,Hungarian Grand Prix,hungaroring,kevin_magnussen,Haas F1 Team,0,10.0,1.0,+1 Lap,0,0,15.333333333333334,0.0,0.18095238095238095,0.0,1.0,16.0,43.0,1,0
2020,4,British Grand Prix,silverstone,kevin_magnussen,Haas F1 Team,14,20.0,0.0,Collision,0,1,14.0,0.0,0.1792452830188679,0.3333333333333333,1.0,15.0,62.0,1,0
2020,5,70th Anniversary Grand Prix,silverstone,kevin_magnussen,Haas F1 Team,17,20.0,0.0,Retired,0,1,14.0,0.0,0.18691588785046728,0.3333333333333333,1.0,14.0,87.0,1,0
2020,6,Spanish Grand Prix,catalunya,kevin_magnussen,Haas F1 Team,16,15.0,0.0,+1 Lap,0,0,16.666666666666668,0.0,0.19444444444444445,0.3333333333333333,1.0,16.0,106.0,1,0
2020,7,Belgian Grand Prix,spa,kevin_magnussen,Haas F1 Team,20,17.0,0.0,Finished,0,0,18.333333333333332,0.0,0.1926605504587156,0.0,1.0,16.0,131.0,1,0
2020,8,Italian Grand Prix,monza,kevin_magnussen,Haas F1 Team,15,20.0,0.0,Power Unit,0,1,17.333333333333332,0.0,0.19090909090909092,0.0,1.0,16.0,156.0,1,0
2020,9,Tuscan Grand Prix,mugello,kevin_magnussen,Haas F1 Team,20,20.0,0.0,Collision,0,1,17.333333333333332,,0.1981981981981982,0.0,1.0,16.0,163.0,1,0
2020,10,Russian Grand Prix,sochi,kevin_magnussen,Haas F1 Team,18,12.0,0.0,+1 Lap,0,0,19.0,0.0,0.20535714285714285,0.0,1.0,17.0,189.0,1,0
2020,11,Eifel Grand Prix,nurburgring,kevin_magnussen,Haas F1 Team,15,13.0,0.0,Finished,0,0,17.333333333333332,,0.20353982300884957,0.0,1.0,17.0,204.0,1,0
2020,12,Portuguese Grand Prix,portimao,kevin_magnussen,Haas F1 Team,19,16.0,0.0,+1 Lap,0,0,15.0,,0.20175438596491227,0.6666666666666666,1.0,18.0,229.0,1,0
2020,13,Emilia Romagna Grand Prix,imola,kevin_magnussen,Haas F1 Team,17,20.0,0.0,Illness,0,1,13.666666666666666,,0.2,0.6666666666666666,1.0,18.0,255.0,1,0
2020,14,Turkish Grand Prix,istanbul,kevin_magnussen,Haas F1 Team,13,17.0,0.0,Withdrew,0,1,16.333333333333332,,0.20689655172413793,0.6666666666666666,1.0,18.0,281.0,1,0
2020,15,Bahrain Grand Prix,bahrain,kevin_magnussen,Haas F1 Team,18,17.0,0.0,+1 Lap,0,0,17.666666666666668,0.0,0.21367521367521367,0.0,1.0,18.0,306.0,1,0
2020,16,Sakhir Grand Prix,bahrain,kevin_magnussen,Haas F1 Team,15,15.0,0.0,Finished,0,0,18.0,0.0,0.211864406779661,0.0,1.0,18.0,331.0,1,0
2020,17,Abu Dhabi Grand Prix,yas_marina,kevin_magnussen,Haas F1 Team,20,18.0,0.0,+1 Lap,0,0,16.333333333333332,0.0,0.21008403361344538,0.0,1.0,17.0,204.0,1,0
2022,1,Bahrain Grand Prix,bahrain,kevin_magnussen,Haas F1 Team,7,5.0,10.0,Finished,0,0,16.666666666666668,0.0,0.20833333333333334,0.0,10.0,18.0,346.0,2,0
2022,2,Saudi Arabian Grand Prix,jeddah,kevin_magnussen,Haas F1 Team,10,9.0,2.0,Finished,0,0,12.666666666666666,,0.2066115702479339,3.3333333333333335,12.0,5.0,16.0,2,0
2022,3,Australian Grand Prix,albert_park,kevin_magnussen,Haas F1 Team,16,14.0,0.0,+1 Lap,0,0,10.666666666666666,0.0,0.20491803278688525,4.0,12.0,7.0,33.0,2,0
2022,4,Emilia Romagna Grand Prix,imola,kevin_magnussen,Haas F1 Team,8,9.0,2.0,Finished,0,0,9.333333333333334,0.0,0.2032520325203252,4.0,14.0,9.0,59.0,2,0
2022,5,Miami Grand Prix,miami,kevin_magnussen,Haas F1 Team,16,16.0,0.0,Front wing,0,1,10.666666666666666,,0.20161290322580644,1.3333333333333333,14.0,10.0,65.0,2,0
2022,6,Spanish Grand Prix,catalunya,kevin_magnussen,Haas F1 Team,8,17.0,0.0,+2 Laps,0,0,13.0,0.0,0.208,0.6666666666666666,14.0,10.0,83.0,2,0
2022,7,Monaco Grand Prix,monaco,kevin_magnussen,Haas F1 Team,13,20.0,0.0,Water pressure,0,1,14.0,0.0,0.20634920634920634,0.6666666666666666,14.0,10.0,88.0,2,0
2022,8,Azerbaijan Grand Prix,baku,kevin_magnussen,Haas F1 Team,16,20.0,0.0,Power Unit,0,1,17.666666666666668,0.0,0.2125984251968504,0.0,14.0,10.0,103.0,2,0
2022,9,Canadian Grand Prix,villeneuve,kevin_magnussen,Haas F1 Team,5,17.0,0.0,Finished,0,0,19.0,0.0,0.21875,0.0,14.0,12.0,128.0,2,0
2022,10,British Grand Prix,silverstone,kevin_magnussen,Haas F1 Team,17,10.0,1.0,Finished,0,0,19.0,0.0,0.21705426356589147,0.0,15.0,12.0,153.0,2,0
2022,11,Austrian Grand Prix,red_bull_ring,kevin_magnussen,Haas F1 Team,7,8.0,4.0,+1 Lap,0,0,15.666666666666666,0.0,0.2153846153846154,1.6666666666666667,19.0,12.0,158.0,2,0
2022,12,French Grand Prix,ricard,kevin_magnussen,Haas F1 Team,20,20.0,0.0,Collision damage,0,1,11.666666666666666,0.0,0.21374045801526717,5.666666666666667,19.0,11.0,173.0,2,0
2022,13,Hungarian Grand Prix,hungaroring,kevin_magnussen,Haas F1 Team,13,16.0,0.0,+1 Lap,0,0,12.666666666666666,0.0,0.2196969696969697,5.666666666666667,19.0,11.0,198.0,2,0
2022,14,Belgian Grand Prix,spa,kevin_magnussen,Haas F1 Team,12,16.0,0.0,+1 Lap,0,0,14.666666666666666,0.0,0.21804511278195488,4.0,19.0,11.0,223.0,2,0
2022,15,Dutch Grand Prix,zandvoort,kevin_magnussen,Haas F1 Team,18,15.0,0.0,Finished,0,0,17.333333333333332,,0.21641791044776118,0.0,19.0,12.0,249.0,2,0
2022,16,Italian Grand Prix,monza,kevin_magnussen,Haas F1 Team,16,16.0,0.0,+1 Lap,0,0,15.666666666666666,0.0,0.21481481481481482,0.0,19.0,12.0,275.0,2,0
2022,17,Singapore Grand Prix,marina_bay,kevin_magnussen,Haas F1 Team,9,12.0,0.0,Finished,0,0,15.666666666666666,0.0,0.21323529411764705,0.0,19.0,13.0,300.0,2,0
2022,18,Japanese Grand Prix,suzuka,kevin_magnussen,Haas F1 Team,18,14.0,0.0,Finished,0,0,14.333333333333334,0.0,0.2116788321167883,0.0,19.0,14.0,306.0,2,0
2022,19,United States Grand Prix,americas,kevin_magnussen,Haas F1 Team,13,9.0,2.0,Finished,0,0,14.0,0.0,0.21014492753623187,0.0,21.0,14.0,331.0,2,0
2022,20,Mexico City Grand Prix,rodriguez,kevin_magnussen,Haas F1 Team,19,17.0,0.0,+1 Lap,0,0,11.666666666666666,0.0,0.20863309352517986,0.6666666666666666,21.0,14.0,354.0,2,0
2022,21,São Paulo Grand Prix,interlagos,kevin_magnussen,Haas F1 Team,8,20.0,0.0,Collision,0,1,13.333333333333334,0.0,0.20714285714285716,0.6666666666666666,21.0,14.0,379.0,2,0
2022,22,Abu Dhabi Grand Prix,yas_marina,kevin_magnussen,Haas F1 Team,16,17.0,0.0,+1 Lap,0,0,15.333333333333334,0.0,0.2127659574468085,0.6666666666666666,21.0,14.0,387.0,2,0
2023,1,Bahrain Grand Prix,bahrain,kevin_magnussen,Haas F1 Team,17,13.0,0.0,+1 Lap,0,0,18.0,0.0,0.2112676056338028,0.0,0.0,14.0,412.0,2,0
2023,2,Saudi Arabian Grand Prix,jeddah,kevin_magnussen,Haas F1 Team,13,10.0,1.0,Finished,0,0,16.666666666666668,0.0,0.2097902097902098,0.0,1.0,11.0,25.0,2,0
2023,3,Australian Grand Prix,albert_park,kevin_magnussen,Haas F1 Team,14,17.0,0.0,Accident,0,1,13.333333333333334,0.0,0.20833333333333334,0.3333333333333333,1.0,12.0,43.0,2,0
2023,4,Azerbaijan Grand Prix,baku,kevin_magnussen,Haas F1 Team,16,13.0,0.0,Finished,0,0,13.333333333333334,0.0,0.21379310344827587,2.3333333333333335,1.0,16.0,68.0,2,0
2023,5,Miami Grand Prix,miami,kevin_magnussen,Haas F1 Team,4,10.0,1.0,Finished,0,0,13.333333333333334,0.0,0.21232876712328766,2.3333333333333335,2.0,17.0,86.0,2,0
2023,6,Monaco Grand Prix,monaco,kevin_magnussen,Haas F1 Team,17,20.0,0.0,Collision damage,0,1,13.333333333333334,0.0,0.2108843537414966,2.3333333333333335,2.0,15.0,111.0,2,0
2023,7,Spanish Grand Prix,catalunya,kevin_magnussen,Haas F1 Team,17,18.0,0.0,+1 Lap,0,0,14.333333333333334,0.0,0.21621621621621623,0.3333333333333333,2.0,15.0,136.0,2,0
2023,8,Canadian Grand Prix,villeneuve,kevin_magnussen,Haas F1 Team,13,17.0,0.0,+1 Lap,0,0,16.0,0.0,0.21476510067114093,0.3333333333333333,2.0,16.0,162.0,2,0
2023,9,Austrian Grand Prix,red_bull_ring,kevin_magnussen,Haas F1 Team,0,18.0,0.0,+1 Lap,0,0,18.333333333333332,0.0,0.21333333333333335,0.0,2.0,17.0,187.0,2,0
2023,10,British Grand Prix,silverstone,kevin_magnussen,Haas F1 Team,19,20.0,0.0,Engine,0,1,17.666666666666668,0.0,0.2119205298013245,0.0,2.0,17.0,213.0,2,0
2023,11,Hungarian Grand Prix,hungaroring,kevin_magnussen,Haas F1 Team,19,17.0,0.0,+1 Lap,0,0,18.333333333333332,0.0,0.21710526315789475,0.0,2.0,17.0,239.0,2,0
2023,12,Belgian Grand Prix,spa,kevin_magnussen,Haas F1 Team,16,15.0,0.0,Finished,0,0,18.333333333333332,0.0,0.21568627450980393,0.0,2.0,17.0,265.0,2,0
2023,13,Dutch Grand Prix,zandvoort,kevin_magnussen,Haas F1 Team,0,16.0,0.0,Finished,0,0,17.333333333333332,0.0,0.21428571428571427,0.0,2.0,18.0,290.0,2,0
2023,14,Italian Grand Prix,monza,kevin_magnussen,Haas F1 Team,19,18.0,0.0,+1 Lap,0,0,16.0,0.0,0.2129032258064516,0.0,2.0,18.0,315.0,2,0
2023,15,Singapore Grand Prix,marina_bay,kevin_magnussen,Haas F1 Team,6,10.0,1.0,Finished,0,0,16.333333333333332,0.0,0.21153846153846154,0.0,3.0,18.0,340.0,2,0
2023,16,Japanese Grand Prix,suzuka,kevin_magnussen,Haas F1 Team,15,15.0,0.0,+1 Lap,0,0,14.666666666666666,0.0,0.21019108280254778,0.3333333333333333,3.0,17.0,349.0,2,0
2023,17,Qatar Grand Prix,losail,kevin_magnussen,Haas F1 Team,18,14.0,0.0,+1 Lap,0,0,14.333333333333334,,0.2088607594936709,0.3333333333333333,3.0,17.0,375.0,2,0
2023,18,United States Grand Prix,americas,kevin_magnussen,Haas F1 Team,0,14.0,0.0,+1 Lap,0,0,13.0,0.0,0.20754716981132076,0.3333333333333333,3.0,17.0,401.0,2,0
2023,19,Mexico City Grand Prix,rodriguez,kevin_magnussen,Haas F1 Team,16,20.0,0.0,Accident,0,1,14.333333333333334,0.0,0.20625,0.0,3.0,18.0,426.0,2,0
2023,20,São Paulo Grand Prix,interlagos,kevin_magnussen,Haas F1 Team,12,20.0,0.0,Collision,0,1,16.0,0.0,0.2111801242236025,0.0,3.0,19.0,451.0,2,0
2023,21,Las Vegas Grand Prix,vegas,kevin_magnussen,Haas F1 Team,8,13.0,0.0,Finished,0,0,18.0,,0.21604938271604937,0.0,3.0,19.0,476.0,2,0
2023,22,Abu Dhabi Grand Prix,yas_marina,kevin_magnussen,Haas F1 Team,17,20.0,0.0,+1 Lap,0,0,17.666666666666668,0.0,0.2147239263803681,0.0,3.0,19.0,501.0,2,0
2024,1,Bahrain Grand Prix,bahrain,kevin_magnussen,Haas F1 Team,15,12.0,0.0,+1 Lap,0,0,17.666666666666668,0.0,0.21341463414634146,0.0,0.0,19.0,527.0,2,0
2024,2,Saudi Arabian Grand Prix,jeddah,kevin_magnussen,Haas F1 Team,13,12.0,0.0,Finished,0,0,15.0,0.0,0.21212121212121213,0.0,0.0,11.0,26.0,2,0
2024,3,Australian Grand Prix,albert_park,kevin_magnussen,Haas F1 Team,14,10.0,1.0,+1 Lap,0,0,14.666666666666666,0.0,0.21084337349397592,0.3333333333333333,1.0,12.0,51.0,2,0
2024,4,Japanese Grand Prix,suzuka,kevin_magnussen,Haas F1 Team,18,13.0,0.0,+1 Lap,0,0,11.333333333333334,0.0,0.20958083832335328,1.3333333333333333,1.0,13.0,50.0,2,0
2024,5,Chinese Grand Prix,shanghai,kevin_magnussen,Haas F1 Team,17,16.0,0.0,Finished,0,0,11.666666666666666,0.0,0.20833333333333334,1.3333333333333333,1.0,13.0,76.0,2,0
2024,6,Miami Grand Prix,miami,kevin_magnussen,Haas F1 Team,18,19.0,0.0,Finished,0,0,13.0,0.0,0.20710059171597633,1.3333333333333333,1.0,13.0,101.0,2,0
2024,7,Emilia Romagna Grand Prix,imola,kevin_magnussen,Haas F1 Team,18,12.0,0.0,+1 Lap,0,0,16.0,0.0,0.20588235294117646,0.3333333333333333,1.0,13.0,119.0,2,0
2024,8,Monaco Grand Prix,monaco,kevin_magnussen,Haas F1 Team,20,20.0,0.0,Collision,0,1,15.666666666666666,0.0,0.2046783625730994,0.3333333333333333,1.0,13.0,144.0,2,0
2024,9,Canadian Grand Prix,villeneuve,kevin_magnussen,Haas F1 Team,14,12.0,0.0,Finished,0,0,17.0,0.0,0.20930232558139536,0.0,1.0,14.0,152.0,2,0
2024,10,Spanish Grand Prix,catalunya,kevin_magnussen,Haas F1 Team,16,17.0,0.0,+1 Lap,0,0,14.666666666666666,0.0,0.20809248554913296,0.0,1.0,17.0,177.0,2,0
2024,11,Austrian Grand Prix,red_bull_ring,kevin_magnussen,Haas F1 Team,12,8.0,4.0,Finished,0,0,16.333333333333332,0.0,0.20689655172413793,0.0,5.0,17.0,202.0,2,0
2024,12,British Grand Prix,silverstone,kevin_magnussen,Haas F1 Team,17,12.0,0.0,Finished,0,0,12.333333333333334,0.0,0.2057142857142857,4.0,5.0,15.0,208.0,2,0
2024,13,Hungarian Grand Prix,hungaroring,kevin_magnussen,Haas F1 Team,15,15.0,0.0,+1 Lap,0,0,12.333333333333334,0.0,0.20454545454545456,6.666666666666667,5.0,15.0,226.0,2,0
2024,14,Belgian Grand Prix,spa,kevin_magnussen,Haas F1 Team,17,14.0,0.0,Finished,0,0,11.666666666666666,0.0,0.2033898305084746,6.666666666666667,5.0,15.0,236.0,2,0
2024,15,Dutch Grand Prix,zandvoort,kevin_magnussen,Haas F1 Team,0,18.0,0.0,+1 Lap,0,0,13.666666666666666,0.0,0.20224719101123595,2.6666666666666665,5.0,15.0,248.0,2,0
2024,16,Italian Grand Prix,monza,kevin_magnussen,Haas F1 Team,13,10.0,1.0,Finished,0,0,15.666666666666666,0.0,0.2011173184357542,0.0,6.0,15.0,266.0,2,0
2024,18,Singapore Grand Prix,marina_bay,kevin_magnussen,Haas F1 Team,14,19.0,0.0,Accident,0,1,14.0,0.0,0.2,0.6666666666666666,6.0,15.0,273.0,2,0
2024,19,United States Grand Prix,americas,kevin_magnussen,Haas F1 Team,8,11.0,0.0,Finished,0,0,15.666666666666666,0.0,0.20441988950276244,1.3333333333333333,6.0,16.0,301.0,2,0
2024,20,Mexico City Grand Prix,rodriguez,kevin_magnussen,Haas F1 Team,7,7.0,6.0,Finished,0,0,13.333333333333334,0.0,0.2032967032967033,2.3333333333333335,12.0,15.0,316.0,2,0
2024,22,Las Vegas Grand Prix,vegas,kevin_magnussen,Haas F1 Team,12,12.0,0.0,Finished,0,0,12.333333333333334,0.0,0.20218579234972678,4.0,12.0,13.0,318.0,2,0
2024,23,Qatar Grand Prix,losail,kevin_magnussen,Haas F1 Team,10,9.0,2.0,Finished,0,0,10.0,0.0,0.20108695652173914,4.0,14.0,15.0,354.0,2,0
2024,24,Abu Dhabi Grand Prix,yas_marina,kevin_magnussen,Haas F1 Team,14,16.0,0.0,+1 Lap,0,0,9.333333333333334,0.0,0.2,2.0,14.0,15.0,377.0,2,0
2010,15,Singapore Grand Prix,marina_bay,klien,HRT,22,20.0,0.0,Hydraulics,0,1,,,,0.0,0.0,,,0,0
2010,18,Brazilian Grand Prix,interlagos,klien,HRT,23,22.0,0.0,+6 Laps,0,1,20.0,,1.0,0.0,0.0,18.0,202.0,0,0
2010,19,Abu Dhabi Grand Prix,yas_marina,klien,HRT,24,20.0,0.0,+2 Laps,0,0,21.0,,1.0,0.0,0.0,19.0,246.0,0,0
2010,1,Bahrain Grand Prix,bahrain,kobayashi,Sauber,16,20.0,0.0,Hydraulics,0,1,,,,,0.0,,,0,0
2010,2,Australian Grand Prix,albert_park,kobayashi,Sauber,16,20.0,0.0,Collision,0,1,20.0,,1.0,0.0,0.0,11.0,25.0,0,0
2010,3,Malaysian Grand Prix,sepang,kobayashi,Sauber,9,20.0,0.0,Engine,0,1,20.0,,1.0,0.0,0.0,12.0,37.0,0,0
2010,4,Chinese Grand Prix,shanghai,kobayashi,Sauber,15,20.0,0.0,Accident,0,1,20.0,,1.0,0.0,0.0,15.0,39.0,0,0
2010,5,Spanish Grand Prix,catalunya,kobayashi,Sauber,10,12.0,0.0,+1 Lap,0,0,20.0,,1.0,0.0,0.0,16.0,60.0,0,0
2010,6,Monaco Grand Prix,monaco,kobayashi,Sauber,16,20.0,0.0,Gearbox,0,1,17.333333333333332,,0.8,0.0,0.0,16.0,70.0,0,0
2010,7,Turkish Grand Prix,istanbul,kobayashi,Sauber,10,10.0,1.0,Finished,0,0,17.333333333333332,,0.8333333333333334,0.0,1.0,17.0,78.0,0,0
2010,8,Canadian Grand Prix,villeneuve,kobayashi,Sauber,18,20.0,0.0,Accident,0,1,14.0,,0.7142857142857143,0.3333333333333333,1.0,15.0,92.0,0,0
2010,9,European Grand Prix,valencia,kobayashi,Sauber,18,7.0,6.0,Finished,0,0,16.666666666666668,,0.75,0.3333333333333333,7.0,16.0,108.0,0,0
2010,10,British Grand Prix,silverstone,kobayashi,Sauber,12,6.0,8.0,Finished,0,0,12.333333333333334,,0.6666666666666666,2.3333333333333335,15.0,13.0,120.0,0,0
2010,11,German Grand Prix,hockenheimring,kobayashi,Sauber,12,11.0,0.0,+1 Lap,0,0,11.0,,0.6,4.666666666666667,15.0,12.0,130.0,0,0
2010,12,Hungarian Grand Prix,hungaroring,kobayashi,Sauber,23,9.0,2.0,+1 Lap,0,0,8.0,,0.5454545454545454,4.666666666666667,17.0,12.0,142.0,0,0
2010,13,Belgian Grand Prix,spa,kobayashi,Sauber,17,8.0,4.0,Finished,0,0,8.666666666666666,,0.5,5.333333333333333,21.0,12.0,144.0,0,0
2010,14,Italian Grand Prix,monza,kobayashi,Sauber,13,20.0,0.0,Gearbox,0,1,9.333333333333334,,0.46153846153846156,4.0,21.0,12.0,161.0,0,0
2010,15,Singapore Grand Prix,marina_bay,kobayashi,Sauber,10,20.0,0.0,Accident,0,1,12.333333333333334,,0.5,4.0,21.0,12.0,166.0,0,0
2010,16,Japanese Grand Prix,suzuka,kobayashi,Sauber,14,7.0,6.0,Finished,0,0,16.0,,0.5333333333333333,1.3333333333333333,27.0,12.0,181.0,0,0
