season,round,race_name,circuit,driver,team,grid,position,points,status
2023,14,Italian Grand Prix,monza,tsunoda,AlphaTauri,11,\N,0.0,Engine
2023,15,Singapore Grand Prix,marina_bay,sainz,Ferrari,1,1,25.0,Finished
2023,15,Singapore Grand Prix,marina_bay,norris,McLaren,4,2,18.0,Finished
2023,15,Singapore Grand Prix,marina_bay,hamilton,Mercedes,5,3,16.0,Finished
2023,15,Singapore Grand Prix,marina_bay,leclerc,Ferrari,3,4,12.0,Finished
2023,15,Singapore Grand Prix,marina_bay,max_verstappen,Red Bull,11,5,10.0,Finished
2023,15,Singapore Grand Prix,marina_bay,gasly,Alpine F1 Team,12,6,8.0,Finished
2023,15,Singapore Grand Prix,marina_bay,piastri,McLaren,17,7,6.0,Finished
2023,15,Singapore Grand Prix,marina_bay,perez,Red Bull,13,8,4.0,Finished
2023,15,Singapore Grand Prix,marina_bay,lawson,AlphaTauri,10,9,2.0,Finished
2023,15,Singapore Grand Prix,marina_bay,kevin_magnussen,Haas F1 Team,6,10,1.0,Finished
2023,15,Singapore Grand Prix,marina_bay,albon,Williams,14,11,0.0,Finished
2023,15,Singapore Grand Prix,marina_bay,zhou,Alfa Romeo,0,12,0.0,Finished
2023,15,Singapore Grand Prix,marina_bay,hulkenberg,Haas F1 Team,9,13,0.0,Finished
2023,15,Singapore Grand Prix,marina_bay,sargeant,Williams,18,14,0.0,Finished
2023,15,Singapore Grand Prix,marina_bay,alonso,Aston Martin,7,15,0.0,Finished
2023,15,Singapore Grand Prix,marina_bay,russell,Mercedes,2,16,0.0,Accident
2023,15,Singapore Grand Prix,marina_bay,bottas,Alfa Romeo,16,\N,0.0,Technical
2023,15,Singapore Grand Prix,marina_bay,ocon,Alpine F1 Team,8,\N,0.0,Gearbox
2023,15,Singapore Grand Prix,marina_bay,tsunoda,AlphaTauri,15,\N,0.0,Collision
2023,15,Singapore Grand Prix,marina_bay,stroll,Aston Martin,0,\N,0.0,Withdrew
2023,16,Japanese Grand Prix,suzuka,max_verstappen,Red Bull,1,1,26.0,Finished
2023,16,Japanese Grand Prix,suzuka,norris,McLaren,3,2,18.0,Finished
2023,16,Japanese Grand Prix,suzuka,piastri,McLaren,2,3,15.0,Finished
2023,16,Japanese Grand Prix,suzuka,leclerc,Ferrari,4,4,12.0,Finished
2023,16,Japanese Grand Prix,suzuka,hamilton,Mercedes,7,5,10.0,Finished
2023,16,Japanese Grand Prix,suzuka,sainz,Ferrari,6,6,8.0,Finished
2023,16,Japanese Grand Prix,suzuka,russell,Mercedes,8,7,6.0,Finished
2023,16,Japanese Grand Prix,suzuka,alonso,Aston Martin,10,8,4.0,Finished
2023,16,Japanese Grand Prix,suzuka,ocon,Alpine F1 Team,14,9,2.0,Finished
2023,16,Japanese Grand Prix,suzuka,gasly,Alpine F1 Team,12,10,1.0,Finished
2023,16,Japanese Grand Prix,suzuka,lawson,AlphaTauri,11,11,0.0,+1 Lap
2023,16,Japanese Grand Prix,suzuka,tsunoda,AlphaTauri,9,12,0.0,+1 Lap
2023,16,Japanese Grand Prix,suzuka,zhou,Alfa Romeo,19,13,0.0,+1 Lap
2023,16,Japanese Grand Prix,suzuka,hulkenberg,Haas F1 Team,18,14,0.0,+1 Lap
2023,16,Japanese Grand Prix,suzuka,kevin_magnussen,Haas F1 Team,15,15,0.0,+1 Lap
2023,16,Japanese Grand Prix,suzuka,albon,Williams,13,\N,0.0,Collision damage
2023,16,Japanese Grand Prix,suzuka,sargeant,Williams,0,\N,0.0,Collision damage
2023,16,Japanese Grand Prix,suzuka,stroll,Aston Martin,17,\N,0.0,Rear wing
2023,16,Japanese Grand Prix,suzuka,perez,Red Bull,5,\N,0.0,Collision damage
2023,16,Japanese Grand Prix,suzuka,bottas,Alfa Romeo,16,\N,0.0,Collision damage
2023,17,Qatar Grand Prix,losail,max_verstappen,Red Bull,1,1,26.0,Finished
2023,17,Qatar Grand Prix,losail,piastri,McLaren,6,2,18.0,Finished
2023,17,Qatar Grand Prix,losail,norris,McLaren,10,3,15.0,Finished
2023,17,Qatar Grand Prix,losail,russell,Mercedes,2,4,12.0,Finished
2023,17,Qatar Grand Prix,losail,leclerc,Ferrari,5,5,10.0,Finished
2023,17,Qatar Grand Prix,losail,alonso,Aston Martin,4,6,8.0,Finished
2023,17,Qatar Grand Prix,losail,ocon,Alpine F1 Team,8,7,6.0,Finished
2023,17,Qatar Grand Prix,losail,bottas,Alfa Romeo,9,8,4.0,Finished
2023,17,Qatar Grand Prix,losail,zhou,Alfa Romeo,19,9,2.0,Finished
2023,17,Qatar Grand Prix,losail,perez,Red Bull,0,10,1.0,Finished
2023,17,Qatar Grand Prix,losail,stroll,Aston Martin,16,11,0.0,Finished
2023,17,Qatar Grand Prix,losail,gasly,Alpine F1 Team,7,12,0.0,Finished
2023,17,Qatar Grand Prix,losail,albon,Williams,13,13,0.0,Finished
2023,17,Qatar Grand Prix,losail,kevin_magnussen,Haas F1 Team,18,14,0.0,+1 Lap
2023,17,Qatar Grand Prix,losail,tsunoda,AlphaTauri,11,15,0.0,+1 Lap
2023,17,Qatar Grand Prix,losail,hulkenberg,Haas F1 Team,14,16,0.0,+1 Lap
2023,17,Qatar Grand Prix,losail,lawson,AlphaTauri,17,17,0.0,+1 Lap
2023,17,Qatar Grand Prix,losail,sargeant,Williams,15,\N,0.0,Illness
2023,17,Qatar Grand Prix,losail,hamilton,Mercedes,3,\N,0.0,Collision
2023,17,Qatar Grand Prix,losail,sainz,Ferrari,12,\N,0.0,Fuel leak
2023,18,United States Grand Prix,americas,max_verstappen,Red Bull,6,1,25.0,Finished
2023,18,United States Grand Prix,americas,norris,McLaren,2,2,18.0,Finished
2023,18,United States Grand Prix,americas,sainz,Ferrari,4,3,15.0,Finished
2023,18,United States Grand Prix,americas,perez,Red Bull,9,4,12.0,Finished
2023,18,United States Grand Prix,americas,russell,Mercedes,5,5,10.0,Finished
2023,18,United States Grand Prix,americas,gasly,Alpine F1 Team,7,6,8.0,Finished
2023,18,United States Grand Prix,americas,stroll,Aston Martin,0,7,6.0,Finished
2023,18,United States Grand Prix,americas,tsunoda,AlphaTauri,11,8,5.0,Finished
2023,18,United States Grand Prix,americas,albon,Williams,15,9,2.0,Finished
2023,18,United States Grand Prix,americas,sargeant,Williams,16,10,1.0,Finished
2023,18,United States Grand Prix,americas,hulkenberg,Haas F1 Team,0,11,0.0,Finished
2023,18,United States Grand Prix,americas,bottas,Alfa Romeo,13,12,0.0,Finished
2023,18,United States Grand Prix,americas,zhou,Alfa Romeo,12,13,0.0,+1 Lap
2023,18,United States Grand Prix,americas,kevin_magnussen,Haas F1 Team,0,14,0.0,+1 Lap
2023,18,United States Grand Prix,americas,ricciardo,AlphaTauri,14,15,0.0,+1 Lap
2023,18,United States Grand Prix,americas,alonso,Aston Martin,0,\N,0.0,Undertray
2023,18,United States Grand Prix,americas,piastri,McLaren,10,\N,0.0,Radiator
2023,18,United States Grand Prix,americas,ocon,Alpine F1 Team,8,\N,0.0,Collision damage
2023,18,United States Grand Prix,americas,hamilton,Mercedes,3,\N,0.0,Disqualified
2023,18,United States Grand Prix,americas,leclerc,Ferrari,1,\N,0.0,Disqualified
2023,19,Mexico City Grand Prix,rodriguez,max_verstappen,Red Bull,3,1,25.0,Finished
2023,19,Mexico City Grand Prix,rodriguez,hamilton,Mercedes,6,2,19.0,Finished
2023,19,Mexico City Grand Prix,rodriguez,leclerc,Ferrari,1,3,15.0,Finished
2023,19,Mexico City Grand Prix,rodriguez,sainz,Ferrari,2,4,12.0,Finished
2023,19,Mexico City Grand Prix,rodriguez,norris,McLaren,17,5,10.0,Finished
2023,19,Mexico City Grand Prix,rodriguez,russell,Mercedes,8,6,8.0,Finished
2023,19,Mexico City Grand Prix,rodriguez,ricciardo,AlphaTauri,4,7,6.0,Finished
2023,19,Mexico City Grand Prix,rodriguez,piastri,McLaren,7,8,4.0,Finished
2023,19,Mexico City Grand Prix,rodriguez,albon,Williams,14,9,2.0,Finished
2023,19,Mexico City Grand Prix,rodriguez,ocon,Alpine F1 Team,15,10,1.0,Finished
2023,19,Mexico City Grand Prix,rodriguez,gasly,Alpine F1 Team,11,11,0.0,Finished
2023,19,Mexico City Grand Prix,rodriguez,tsunoda,AlphaTauri,18,12,0.0,Finished
2023,19,Mexico City Grand Prix,rodriguez,hulkenberg,Haas F1 Team,12,13,0.0,Finished
2023,19,Mexico City Grand Prix,rodriguez,zhou,Alfa Romeo,10,14,0.0,Finished
2023,19,Mexico City Grand Prix,rodriguez,bottas,Alfa Romeo,9,15,0.0,Finished
2023,19,Mexico City Grand Prix,rodriguez,sargeant,Williams,19,16,0.0,Retired
2023,19,Mexico City Grand Prix,rodriguez,stroll,Aston Martin,0,17,0.0,Collision damage
2023,19,Mexico City Grand Prix,rodriguez,alonso,Aston Martin,13,\N,0.0,Withdrew
2023,19,Mexico City Grand Prix,rodriguez,kevin_magnussen,Haas F1 Team,16,\N,0.0,Accident
2023,19,Mexico City Grand Prix,rodriguez,perez,Red Bull,5,\N,0.0,Collision damage
2023,20,São Paulo Grand Prix,interlagos,max_verstappen,Red Bull,1,1,25.0,Finished
2023,20,São Paulo Grand Prix,interlagos,norris,McLaren,6,2,19.0,Finished
2023,20,São Paulo Grand Prix,interlagos,alonso,Aston Martin,4,3,15.0,Finished
2023,20,São Paulo Grand Prix,interlagos,perez,Red Bull,9,4,12.0,Finished
2023,20,São Paulo Grand Prix,interlagos,stroll,Aston Martin,3,5,10.0,Finished
2023,20,São Paulo Grand Prix,interlagos,sainz,Ferrari,7,6,8.0,Finished
2023,20,São Paulo Grand Prix,interlagos,gasly,Alpine F1 Team,15,7,6.0,Finished
2023,20,São Paulo Grand Prix,interlagos,hamilton,Mercedes,5,8,4.0,Finished
2023,20,São Paulo Grand Prix,interlagos,tsunoda,AlphaTauri,16,9,2.0,Finished
2023,20,São Paulo Grand Prix,interlagos,ocon,Alpine F1 Team,14,10,1.0,+1 Lap
2023,20,São Paulo Grand Prix,interlagos,sargeant,Williams,19,11,0.0,+1 Lap
2023,20,São Paulo Grand Prix,interlagos,hulkenberg,Haas F1 Team,11,12,0.0,+1 Lap
2023,20,São Paulo Grand Prix,interlagos,ricciardo,AlphaTauri,17,13,0.0,+1 Lap
2023,20,São Paulo Grand Prix,interlagos,piastri,McLaren,10,14,0.0,+2 Laps
2023,20,São Paulo Grand Prix,interlagos,russell,Mercedes,8,\N,0.0,Overheating
2023,20,São Paulo Grand Prix,interlagos,bottas,Alfa Romeo,18,\N,0.0,Engine
2023,20,São Paulo Grand Prix,interlagos,zhou,Alfa Romeo,20,\N,0.0,Engine
2023,20,São Paulo Grand Prix,interlagos,kevin_magnussen,Haas F1 Team,12,\N,0.0,Collision
2023,20,São Paulo Grand Prix,interlagos,albon,Williams,13,\N,0.0,Collision
2023,20,São Paulo Grand Prix,interlagos,leclerc,Ferrari,0,\N,0.0,Engine
2023,21,Las Vegas Grand Prix,vegas,max_verstappen,Red Bull,2,1,25.0,Finished
2023,21,Las Vegas Grand Prix,vegas,leclerc,Ferrari,1,2,18.0,Finished
2023,21,Las Vegas Grand Prix,vegas,perez,Red Bull,11,3,15.0,Finished
2023,21,Las Vegas Grand Prix,vegas,ocon,Alpine F1 Team,16,4,12.0,Finished
2023,21,Las Vegas Grand Prix,vegas,stroll,Aston Martin,19,5,10.0,Finished
2023,21,Las Vegas Grand Prix,vegas,sainz,Ferrari,12,6,8.0,Finished
2023,21,Las Vegas Grand Prix,vegas,hamilton,Mercedes,10,7,6.0,Finished
2023,21,Las Vegas Grand Prix,vegas,russell,Mercedes,3,8,4.0,Finished
2023,21,Las Vegas Grand Prix,vegas,alonso,Aston Martin,9,9,2.0,Finished
2023,21,Las Vegas Grand Prix,vegas,piastri,McLaren,18,10,2.0,Finished
2023,21,Las Vegas Grand Prix,vegas,gasly,Alpine F1 Team,4,11,0.0,Finished
2023,21,Las Vegas Grand Prix,vegas,albon,Williams,5,12,0.0,Finished
2023,21,Las Vegas Grand Prix,vegas,kevin_magnussen,Haas F1 Team,8,13,0.0,Finished
2023,21,Las Vegas Grand Prix,vegas,ricciardo,AlphaTauri,14,14,0.0,Finished
2023,21,Las Vegas Grand Prix,vegas,zhou,Alfa Romeo,17,15,0.0,Finished
2023,21,Las Vegas Grand Prix,vegas,sargeant,Williams,6,16,0.0,Finished
2023,21,Las Vegas Grand Prix,vegas,bottas,Alfa Romeo,7,17,0.0,Finished
2023,21,Las Vegas Grand Prix,vegas,tsunoda,AlphaTauri,20,18,0.0,Gearbox
2023,21,Las Vegas Grand Prix,vegas,hulkenberg,Haas F1 Team,13,19,0.0,Engine
2023,21,Las Vegas Grand Prix,vegas,norris,McLaren,15,\N,0.0,Accident
2023,22,Abu Dhabi Grand Prix,yas_marina,max_verstappen,Red Bull,1,1,26.0,Finished
2023,22,Abu Dhabi Grand Prix,yas_marina,leclerc,Ferrari,2,2,18.0,Finished
2023,22,Abu Dhabi Grand Prix,yas_marina,russell,Mercedes,4,3,15.0,Finished
2023,22,Abu Dhabi Grand Prix,yas_marina,perez,Red Bull,9,4,12.0,Finished
2023,22,Abu Dhabi Grand Prix,yas_marina,norris,McLaren,5,5,10.0,Finished
2023,22,Abu Dhabi Grand Prix,yas_marina,piastri,McLaren,3,6,8.0,Finished
2023,22,Abu Dhabi Grand Prix,yas_marina,alonso,Aston Martin,7,7,6.0,Finished
2023,22,Abu Dhabi Grand Prix,yas_marina,tsunoda,AlphaTauri,6,8,4.0,Finished
2023,22,Abu Dhabi Grand Prix,yas_marina,hamilton,Mercedes,11,9,2.0,Finished
2023,22,Abu Dhabi Grand Prix,yas_marina,stroll,Aston Martin,13,10,1.0,Finished
2023,22,Abu Dhabi Grand Prix,yas_marina,ricciardo,AlphaTauri,15,11,0.0,Finished
2023,22,Abu Dhabi Grand Prix,yas_marina,ocon,Alpine F1 Team,12,12,0.0,Finished
2023,22,Abu Dhabi Grand Prix,yas_marina,gasly,Alpine F1 Team,10,13,0.0,Finished
2023,22,Abu Dhabi Grand Prix,yas_marina,albon,Williams,14,14,0.0,Finished
2023,22,Abu Dhabi Grand Prix,yas_marina,hulkenberg,Haas F1 Team,8,15,0.0,Finished
2023,22,Abu Dhabi Grand Prix,yas_marina,sargeant,Williams,20,16,0.0,Finished
2023,22,Abu Dhabi Grand Prix,yas_marina,zhou,Alfa Romeo,19,17,0.0,Finished
2023,22,Abu Dhabi Grand Prix,yas_marina,sainz,Ferrari,16,18,0.0,Retired
2023,22,Abu Dhabi Grand Prix,yas_marina,bottas,Alfa Romeo,18,19,0.0,+1 Lap
2023,22,Abu Dhabi Grand Prix,yas_marina,kevin_magnussen,Haas F1 Team,17,20,0.0,+1 Lap
2024,1,Bahrain Grand Prix,bahrain,max_verstappen,Red Bull,1,1,26.0,Finished
2024,1,Bahrain Grand Prix,bahrain,perez,Red Bull,5,2,18.0,Finished
2024,1,Bahrain Grand Prix,bahrain,sainz,Ferrari,4,3,15.0,Finished
2024,1,Bahrain Grand Prix,bahrain,leclerc,Ferrari,2,4,12.0,Finished
2024,1,Bahrain Grand Prix,bahrain,russell,Mercedes,3,5,10.0,Finished
2024,1,Bahrain Grand Prix,bahrain,norris,McLaren,7,6,8.0,Finished
2024,1,Bahrain Grand Prix,bahrain,hamilton,Mercedes,9,7,6.0,Finished
2024,1,Bahrain Grand Prix,bahrain,piastri,McLaren,8,8,4.0,Finished
2024,1,Bahrain Grand Prix,bahrain,alonso,Aston Martin,6,9,2.0,Finished
2024,1,Bahrain Grand Prix,bahrain,stroll,Aston Martin,12,10,1.0,Finished
2024,1,Bahrain Grand Prix,bahrain,zhou,Sauber,17,11,0.0,+1 Lap
2024,1,Bahrain Grand Prix,bahrain,kevin_magnussen,Haas F1 Team,15,12,0.0,+1 Lap
2024,1,Bahrain Grand Prix,bahrain,ricciardo,RB F1 Team,14,13,0.0,+1 Lap
2024,1,Bahrain Grand Prix,bahrain,tsunoda,RB F1 Team,11,14,0.0,+1 Lap
2024,1,Bahrain Grand Prix,bahrain,albon,Williams,13,15,0.0,+1 Lap
2024,1,Bahrain Grand Prix,bahrain,hulkenberg,Haas F1 Team,10,16,0.0,+1 Lap
2024,1,Bahrain Grand Prix,bahrain,ocon,Alpine F1 Team,19,17,0.0,+1 Lap
2024,1,Bahrain Grand Prix,bahrain,gasly,Alpine F1 Team,20,18,0.0,+1 Lap
2024,1,Bahrain Grand Prix,bahrain,bottas,Sauber,16,19,0.0,+1 Lap
2024,1,Bahrain Grand Prix,bahrain,sargeant,Williams,18,20,0.0,+2 Laps
2024,2,Saudi Arabian Grand Prix,jeddah,max_verstappen,Red Bull,1,1,25.0,Finished
2024,2,Saudi Arabian Grand Prix,jeddah,perez,Red Bull,3,2,18.0,Finished
2024,2,Saudi Arabian Grand Prix,jeddah,leclerc,Ferrari,2,3,16.0,Finished
2024,2,Saudi Arabian Grand Prix,jeddah,piastri,McLaren,5,4,12.0,Finished
2024,2,Saudi Arabian Grand Prix,jeddah,alonso,Aston Martin,4,5,10.0,Finished
2024,2,Saudi Arabian Grand Prix,jeddah,russell,Mercedes,7,6,8.0,Finished
2024,2,Saudi Arabian Grand Prix,jeddah,bearman,Ferrari,11,7,6.0,Finished
2024,2,Saudi Arabian Grand Prix,jeddah,norris,McLaren,6,8,4.0,Finished
2024,2,Saudi Arabian Grand Prix,jeddah,hamilton,Mercedes,8,9,2.0,Finished
2024,2,Saudi Arabian Grand Prix,jeddah,hulkenberg,Haas F1 Team,15,10,1.0,Finished
2024,2,Saudi Arabian Grand Prix,jeddah,albon,Williams,12,11,0.0,Finished
2024,2,Saudi Arabian Grand Prix,jeddah,kevin_magnussen,Haas F1 Team,13,12,0.0,Finished
2024,2,Saudi Arabian Grand Prix,jeddah,ocon,Alpine F1 Team,17,13,0.0,+1 Lap
2024,2,Saudi Arabian Grand Prix,jeddah,sargeant,Williams,19,14,0.0,+1 Lap
2024,2,Saudi Arabian Grand Prix,jeddah,tsunoda,RB F1 Team,9,15,0.0,+1 Lap
2024,2,Saudi Arabian Grand Prix,jeddah,ricciardo,RB F1 Team,14,16,0.0,+1 Lap
2024,2,Saudi Arabian Grand Prix,jeddah,bottas,Sauber,16,17,0.0,+1 Lap
2024,2,Saudi Arabian Grand Prix,jeddah,zhou,Sauber,20,18,0.0,+1 Lap
2024,2,Saudi Arabian Grand Prix,jeddah,stroll,Aston Martin,10,\N,0.0,Accident
2024,2,Saudi Arabian Grand Prix,jeddah,gasly,Alpine F1 Team,18,\N,0.0,Gearbox
2024,3,Australian Grand Prix,albert_park,sainz,Ferrari,2,1,25.0,Finished
2024,3,Australian Grand Prix,albert_park,leclerc,Ferrari,4,2,19.0,Finished
2024,3,Australian Grand Prix,albert_park,norris,McLaren,3,3,15.0,Finished
2024,3,Australian Grand Prix,albert_park,piastri,McLaren,5,4,12.0,Finished
2024,3,Australian Grand Prix,albert_park,perez,Red Bull,6,5,10.0,Finished
2024,3,Australian Grand Prix,albert_park,stroll,Aston Martin,9,6,8.0,Finished
2024,3,Australian Grand Prix,albert_park,tsunoda,RB F1 Team,8,7,6.0,Finished
2024,3,Australian Grand Prix,albert_park,alonso,Aston Martin,10,8,4.0,Finished
2024,3,Australian Grand Prix,albert_park,hulkenberg,Haas F1 Team,16,9,2.0,Finished
2024,3,Australian Grand Prix,albert_park,kevin_magnussen,Haas F1 Team,14,10,1.0,+1 Lap
2024,3,Australian Grand Prix,albert_park,albon,Williams,12,11,0.0,+1 Lap
2024,3,Australian Grand Prix,albert_park,ricciardo,RB F1 Team,18,12,0.0,+1 Lap
2024,3,Australian Grand Prix,albert_park,gasly,Alpine F1 Team,17,13,0.0,+1 Lap
2024,3,Australian Grand Prix,albert_park,bottas,Sauber,13,14,0.0,+1 Lap
2024,3,Australian Grand Prix,albert_park,zhou,Sauber,19,15,0.0,+1 Lap
2024,3,Australian Grand Prix,albert_park,ocon,Alpine F1 Team,15,16,0.0,+1 Lap
2024,3,Australian Grand Prix,albert_park,russell,Mercedes,7,17,0.0,Accident
2024,3,Australian Grand Prix,albert_park,hamilton,Mercedes,11,\N,0.0,Engine
2024,3,Australian Grand Prix,albert_park,max_verstappen,Red Bull,1,\N,0.0,Brakes
2024,4,Japanese Grand Prix,suzuka,max_verstappen,Red Bull,1,1,26.0,Finished
2024,4,Japanese Grand Prix,suzuka,perez,Red Bull,2,2,18.0,Finished
2024,4,Japanese Grand Prix,suzuka,sainz,Ferrari,4,3,15.0,Finished
2024,4,Japanese Grand Prix,suzuka,leclerc,Ferrari,8,4,12.0,Finished
2024,4,Japanese Grand Prix,suzuka,norris,McLaren,3,5,10.0,Finished
2024,4,Japanese Grand Prix,suzuka,alonso,Aston Martin,5,6,8.0,Finished
2024,4,Japanese Grand Prix,suzuka,russell,Mercedes,9,7,6.0,Finished
2024,4,Japanese Grand Prix,suzuka,piastri,McLaren,6,8,4.0,Finished
2024,4,Japanese Grand Prix,suzuka,hamilton,Mercedes,7,9,2.0,Finished
2024,4,Japanese Grand Prix,suzuka,tsunoda,RB F1 Team,10,10,1.0,+1 Lap
2024,4,Japanese Grand Prix,suzuka,hulkenberg,Haas F1 Team,12,11,0.0,+1 Lap
2024,4,Japanese Grand Prix,suzuka,stroll,Aston Martin,16,12,0.0,+1 Lap
2024,4,Japanese Grand Prix,suzuka,kevin_magnussen,Haas F1 Team,18,13,0.0,+1 Lap
2024,4,Japanese Grand Prix,suzuka,bottas,Sauber,13,14,0.0,+1 Lap
2024,4,Japanese Grand Prix,suzuka,ocon,Alpine F1 Team,15,15,0.0,+1 Lap
2024,4,Japanese Grand Prix,suzuka,gasly,Alpine F1 Team,17,16,0.0,+1 Lap
2024,4,Japanese Grand Prix,suzuka,sargeant,Williams,19,17,0.0,+1 Lap
2024,4,Japanese Grand Prix,suzuka,zhou,Sauber,20,\N,0.0,Gearbox
2024,4,Japanese Grand Prix,suzuka,ricciardo,RB F1 Team,11,\N,0.0,Accident
2024,4,Japanese Grand Prix,suzuka,albon,Williams,14,\N,0.0,Accident
2024,5,Chinese Grand Prix,shanghai,max_verstappen,Red Bull,1,1,25.0,Finished
2024,5,Chinese Grand Prix,shanghai,norris,McLaren,4,2,18.0,Finished
2024,5,Chinese Grand Prix,shanghai,perez,Red Bull,2,3,15.0,Finished
2024,5,Chinese Grand Prix,shanghai,leclerc,Ferrari,6,4,12.0,Finished
2024,5,Chinese Grand Prix,shanghai,sainz,Ferrari,7,5,10.0,Finished
2024,5,Chinese Grand Prix,shanghai,russell,Mercedes,8,6,8.0,Finished
2024,5,Chinese Grand Prix,shanghai,alonso,Aston Martin,3,7,7.0,Finished
2024,5,Chinese Grand Prix,shanghai,piastri,McLaren,5,8,4.0,Finished
2024,5,Chinese Grand Prix,shanghai,hamilton,Mercedes,18,9,2.0,Finished
2024,5,Chinese Grand Prix,shanghai,hulkenberg,Haas F1 Team,9,10,1.0,Finished
2024,5,Chinese Grand Prix,shanghai,ocon,Alpine F1 Team,13,11,0.0,Finished
2024,5,Chinese Grand Prix,shanghai,albon,Williams,14,12,0.0,Finished
2024,5,Chinese Grand Prix,shanghai,gasly,Alpine F1 Team,15,13,0.0,Finished
2024,5,Chinese Grand Prix,shanghai,zhou,Sauber,16,14,0.0,Finished
2024,5,Chinese Grand Prix,shanghai,stroll,Aston Martin,11,15,0.0,Finished
2024,5,Chinese Grand Prix,shanghai,kevin_magnussen,Haas F1 Team,17,16,0.0,Finished
2024,5,Chinese Grand Prix,shanghai,sargeant,Williams,20,17,0.0,Finished
2024,5,Chinese Grand Prix,shanghai,ricciardo,RB F1 Team,12,\N,0.0,Retired
2024,5,Chinese Grand Prix,shanghai,tsunoda,RB F1 Team,19,\N,0.0,Retired
2024,5,Chinese Grand Prix,shanghai,bottas,Sauber,10,\N,0.0,Retired
2024,6,Miami Grand Prix,miami,norris,McLaren,5,1,25.0,Finished
2024,6,Miami Grand Prix,miami,max_verstappen,Red Bull,1,2,18.0,Finished
2024,6,Miami Grand Prix,miami,leclerc,Ferrari,2,3,15.0,Finished
2024,6,Miami Grand Prix,miami,perez,Red Bull,4,4,12.0,Finished
2024,6,Miami Grand Prix,miami,sainz,Ferrari,3,5,10.0,Finished
2024,6,Miami Grand Prix,miami,hamilton,Mercedes,8,6,8.0,Finished
2024,6,Miami Grand Prix,miami,tsunoda,RB F1 Team,10,7,6.0,Finished
2024,6,Miami Grand Prix,miami,russell,Mercedes,7,8,4.0,Finished
2024,6,Miami Grand Prix,miami,alonso,Aston Martin,15,9,2.0,Finished
2024,6,Miami Grand Prix,miami,ocon,Alpine F1 Team,13,10,1.0,Finished
2024,6,Miami Grand Prix,miami,hulkenberg,Haas F1 Team,9,11,0.0,Finished
2024,6,Miami Grand Prix,miami,gasly,Alpine F1 Team,12,12,0.0,Finished
2024,6,Miami Grand Prix,miami,piastri,McLaren,6,13,0.0,Finished
2024,6,Miami Grand Prix,miami,zhou,Sauber,19,14,0.0,Finished
2024,6,Miami Grand Prix,miami,ricciardo,RB F1 Team,20,15,0.0,Finished
2024,6,Miami Grand Prix,miami,bottas,Sauber,16,16,0.0,Finished
2024,6,Miami Grand Prix,miami,stroll,Aston Martin,11,17,0.0,Finished
2024,6,Miami Grand Prix,miami,albon,Williams,14,18,0.0,Finished
2024,6,Miami Grand Prix,miami,kevin_magnussen,Haas F1 Team,18,19,0.0,Finished
2024,6,Miami Grand Prix,miami,sargeant,Williams,17,\N,0.0,Collision
2024,7,Emilia Romagna Grand Prix,imola,max_verstappen,Red Bull,1,1,25.0,Finished
2024,7,Emilia Romagna Grand Prix,imola,norris,McLaren,2,2,18.0,Finished
2024,7,Emilia Romagna Grand Prix,imola,leclerc,Ferrari,3,3,15.0,Finished
2024,7,Emilia Romagna Grand Prix,imola,piastri,McLaren,5,4,12.0,Finished
2024,7,Emilia Romagna Grand Prix,imola,sainz,Ferrari,4,5,10.0,Finished
2024,7,Emilia Romagna Grand Prix,imola,hamilton,Mercedes,8,6,8.0,Finished
2024,7,Emilia Romagna Grand Prix,imola,russell,Mercedes,6,7,7.0,Finished
2024,7,Emilia Romagna Grand Prix,imola,perez,Red Bull,11,8,4.0,Finished
2024,7,Emilia Romagna Grand Prix,imola,stroll,Aston Martin,13,9,2.0,Finished
2024,7,Emilia Romagna Grand Prix,imola,tsunoda,RB F1 Team,7,10,1.0,+1 Lap
2024,7,Emilia Romagna Grand Prix,imola,hulkenberg,Haas F1 Team,10,11,0.0,+1 Lap
2024,7,Emilia Romagna Grand Prix,imola,kevin_magnussen,Haas F1 Team,18,12,0.0,+1 Lap
2024,7,Emilia Romagna Grand Prix,imola,ricciardo,RB F1 Team,9,13,0.0,+1 Lap
2024,7,Emilia Romagna Grand Prix,imola,ocon,Alpine F1 Team,12,14,0.0,+1 Lap
2024,7,Emilia Romagna Grand Prix,imola,zhou,Sauber,17,15,0.0,+1 Lap
2024,7,Emilia Romagna Grand Prix,imola,gasly,Alpine F1 Team,15,16,0.0,+1 Lap
2024,7,Emilia Romagna Grand Prix,imola,sargeant,Williams,19,17,0.0,+1 Lap
2024,7,Emilia Romagna Grand Prix,imola,bottas,Sauber,16,18,0.0,+1 Lap
2024,7,Emilia Romagna Grand Prix,imola,alonso,Aston Martin,20,19,0.0,+1 Lap
2024,7,Emilia Romagna Grand Prix,imola,albon,Williams,14,\N,0.0,Retired
2024,8,Monaco Grand Prix,monaco,leclerc,Ferrari,1,1,25.0,Finished
2024,8,Monaco Grand Prix,monaco,piastri,McLaren,2,2,18.0,Finished
2024,8,Monaco Grand Prix,monaco,sainz,Ferrari,3,3,15.0,Finished
2024,8,Monaco Grand Prix,monaco,norris,McLaren,4,4,12.0,Finished
2024,8,Monaco Grand Prix,monaco,russell,Mercedes,5,5,10.0,Finished
